omega	142	1230583632
omega	29	1230809899
omega	44	1230826113
omega	134	1230916888
omega	112	1230996124
omega	88	1231087464
omega	163	1231545204
omega	150	1231692999
omega	128	1231696117
omega	62	1231722485
omega	131	1231751600
omega	175	1231788667
omega	155	1232018996
omega	42	1232334499
omega	181	1232569267
omega	104	1233140141
omega	47	1233446222
omega	116	1234109708
omega	144	1234117044
omega	111	1234133411
omega	17	1234179218
omega	151	1234277451
omega	113	1234314651
omega	55	1234474270
omega	87	1234491581
omega	84	1234498629
omega	89	1234548447
omega	154	1234562710
omega	101	1234801550
omega	149	1234819091
omega	129	1234873739
omega	65	1234950014
omega	15	1234994408
omega	5	1235009928
omega	14	1235054389
omega	32	1235057434
omega	139	1235099443
omega	30	1235100121
omega	158	1235121924
omega	76	1235130874
omega	179	1235158986
omega	138	1235160791
omega	63	1235161851
omega	85	1235164659
omega	152	1235164767
omega	121	1235168427
omega	40	1235172599
omega	66	1235172984
omega	105	1235173842
omega	4	1235175381
omega	168	1235177124
omega	77	1235177564
omega	10	1235184195
omega	153	1235186979
omega	107	1235187294
omega	69	1235188753
omega	86	1235192007
omega	156	1235198762
omega	147	1235202387
omega	26	1235202533
omega	64	1235202711
omega	25	1235207495
omega	122	1235222400
omega	109	1235224880
omega	53	1235228136
omega	57	1235237827
omega	52	1235242346
omega	123	1235249119
omega	54	1235253318
omega	9	1235310491
omega	120	1235319245
omega	8	1235321464
omega	117	1235327910
omega	68	1235385562
omega	119	1235419679
omega	71	1235449682
omega	164	1235473806
omega	182	1235490954
omega	56	1235523054
omega	127	1235568892
omega	106	1235572184
omega	161	1235599129
omega	46	1235606801
omega	72	1235752180
omega	174	1235791062
omega	166	1235804003
omega	67	1235809866
omega	48	1235852165
omega	83	1235889304
omega	141	1235919214
omega	180	1235923620
omega	11	1236016609
omega	12	1236016650
omega	162	1236022038
omega	28	1236106427
omega	146	1236141968
	omega	0
omega	164	1226838329
omega	85	1226877006
omega	123	1227044847
omega	45	1227175595
omega	128	1227178848
omega	143	1227195939
omega	114	1227394196
omega	78	1227395131
omega	6	1227396014
omega	109	1227396836
omega	129	1227397303
omega	77	1227398702
omega	90	1227403911
omega	159	1227404471
omega	14	1227404989
omega	24	1227405435
omega	15	1227405894
omega	19	1227406310
omega	136	1227408278
omega	86	1227415523
omega	152	1227426653
omega	158	1227427026
omega	130	1227429861
omega	38	1227430894
omega	37	1227431670
omega	111	1227434277
omega	44	1227434413
omega	33	1227435669
omega	32	1227450105
omega	48	1227462346
omega	82	1227471334
omega	43	1227482310
omega	69	1227512263
omega	165	1227528499
omega	131	1227528690
omega	81	1227545146
omega	31	1227568313
omega	104	1227569368
omega	29	1227570943
omega	20	1227572421
omega	115	1227575499
omega	119	1227575863
omega	107	1227584840
omega	12	1227589900
omega	62	1227594531
omega	41	1227608345
omega	27	1227608558
omega	40	1227608575
omega	9	1227618179
omega	30	1227632284
omega	89	1227803637
omega	2	1227853195
omega	1	1227853670
omega	3	1227853670
omega	108	1227853790
omega	60	1227854973
omega	80	1227872894
omega	5	1227927232
omega	56	1227980530
omega	137	1227983353
omega	124	1228010523
omega	46	1228033087
omega	55	1228077899
omega	71	1228084034
omega	22	1228088547
omega	98	1228089219
omega	57	1228094922
omega	21	1228135156
omega	120	1228167411
omega	117	1228175909
omega	42	1228176267
omega	121	1228180016
omega	156	1228185246
omega	110	1228196062
omega	133	1228219453
omega	97	1228221417
omega	74	1228226001
omega	13	1228261193
omega	23	1228269698
omega	154	1228279546
omega	138	1228324660
omega	142	1228334193
omega	65	1228335190
omega	70	1228340500
omega	54	1228356020
omega	127	1228363089
omega	73	1228400668
omega	88	1228456168
omega	126	1228474549
omega	141	1228488644
omega	166	1228517224
omega	10	1228527458
omega	145	1228727140
omega	151	1228821928
omega	148	1228831389
omega	39	1229210109
omega	26	1229272878
omega	8	1229796661
omega	155	1229834094
omega	87	1229875871
omega	52	1229878238
omega	53	1231559163
omega	100	1231597254
omega	72	1231624257
omega	116	1231626059
omega	135	1231629912
omega	66	1231630091
omega	35	1231668503
omega	16	1231673485
omega	47	1231681260
omega	4	1232268465
omega	18	1232269114
omega	28	1232272447
omega	147	1232273323
omega	125	1232933060
omega	49	1232986762
omega	132	1233065988
omega	106	1233094203
omega	139	1233352471
omega	36	1233427647
omega	7	1233998419
omega	105	1234047347
omega	99	1234051960
omega	168	1234053769
omega	67	1234075958
omega	134	1234176772
omega	101	1234449604
omega	83	1234476021
omega	84	1234477201
omega	58	1234626801
omega	11	1234676252
omega	76	1235759896
omega	146	1236089231
	omega	0
omega	88	1220649020
omega	102	1221931436
omega	70	1222895510
omega	2	1225669169
omega	1	1225669451
omega	3	1225669474
omega	108	1225669684
omega	27	1227012041
omega	6	1227184101
omega	146	1227208644
omega	9	1228330115
omega	16	1228375825
omega	125	1228662610
omega	8	1229021357
omega	77	1230931280
omega	145	1231228665
omega	124	1234649702
omega	73	1234730846
omega	19	1234878721
omega	11	1235193455
omega	66	1235551775
omega	41	1235552924
omega	40	1235554583
omega	13	1235813574
omega	119	1235941797
	omega	0
omega	157	1220397194
omega	158	1220931557
omega	111	1221261740
omega	137	1221306267
omega	133	1221312094
omega	129	1221333689
omega	73	1221566969
omega	68	1221638527
omega	4	1221639391
omega	130	1221639397
omega	81	1221639923
omega	21	1221639931
omega	5	1221639949
omega	50	1221640139
omega	83	1221641202
omega	82	1221641208
omega	105	1221641208
omega	84	1221641470
omega	107	1221641549
omega	35	1221641799
omega	102	1221642095
omega	72	1221643908
omega	8	1221645651
omega	58	1221645669
omega	33	1221646525
omega	16	1221649553
omega	6	1221650102
omega	127	1221650539
omega	27	1221651080
omega	71	1221653108
omega	26	1221662878
omega	23	1221662892
omega	80	1221672021
omega	54	1221673095
omega	159	1221713560
omega	65	1221763036
omega	124	1221766364
omega	131	1221770324
omega	135	1221779528
omega	150	1221781271
omega	125	1221812629
omega	77	1222066215
omega	34	1222132001
omega	132	1222482942
omega	123	1222890902
omega	86	1223063249
omega	38	1223064212
omega	109	1223134921
omega	67	1223257898
omega	112	1223992436
omega	55	1224122637
omega	60	1224122943
omega	138	1224161406
omega	78	1224241752
omega	97	1224901090
omega	145	1224920198
omega	62	1225621295
omega	32	1225644811
omega	100	1226079646
omega	37	1226920709
omega	98	1227067636
omega	39	1227074854
omega	70	1227103719
omega	25	1227190489
omega	118	1227557163
omega	106	1228105598
omega	88	1228109586
omega	142	1228176462
omega	36	1228244253
omega	99	1228250780
omega	22	1228538388
omega	148	1228645855
omega	119	1228690956
omega	126	1228717868
omega	101	1229001771
omega	76	1229030536
omega	165	1229190451
omega	41	1229230141
omega	40	1229230266
omega	30	1229289120
omega	29	1229293242
omega	31	1229293253
omega	104	1229407810
omega	155	1229500257
omega	48	1229538879
omega	146	1230265860
omega	154	1230307559
omega	14	1230359020
omega	121	1230379546
omega	141	1230384721
omega	15	1230392099
omega	18	1230606311
omega	24	1230608055
omega	120	1231076609
omega	43	1231218406
omega	7	1231478297
omega	74	1231556753
omega	113	1231557444
omega	87	1231559260
omega	66	1231579085
omega	44	1231580911
omega	116	1231587294
omega	140	1231589244
omega	19	1231609751
omega	89	1231613332
omega	10	1231622926
omega	115	1231626191
omega	53	1231626645
omega	139	1231637285
omega	128	1231673280
omega	64	1231673362
omega	12	1231914659
omega	149	1232145850
omega	166	1232254632
omega	59	1232256381
omega	52	1232287223
omega	90	1232890570
omega	108	1233264803
omega	3	1233265095
omega	1	1233265703
omega	2	1233269593
omega	110	1233931977
omega	134	1233970499
omega	9	1233971376
omega	13	1233976900
omega	156	1234004105
omega	69	1234060606
omega	56	1234062435
omega	79	1234086602
omega	47	1234121531
omega	167	1234215060
omega	164	1234300330
omega	42	1234489334
omega	153	1234646600
omega	11	1234988064
omega	20	1235640053
omega	151	1235816411
omega	49	1236011708
omega	117	1236020977
omega	28	1236021843
omega	122	1236025805
	omega	0
omega	136	1220340742
omega	174	1221337021
omega	104	1222355470
omega	107	1222857645
omega	70	1222963837
omega	15	1223457632
omega	67	1223459853
omega	159	1223461834
omega	36	1224084521
omega	120	1224604814
omega	41	1226917654
omega	40	1226918102
omega	31	1226920801
omega	29	1226920824
omega	57	1226951856
omega	101	1227023832
omega	58	1227124714
omega	26	1227314537
omega	59	1227397063
omega	18	1227494291
omega	131	1227534123
omega	179	1227548538
omega	81	1227556251
omega	5	1227571987
omega	137	1227593248
omega	97	1227595657
omega	105	1227755371
omega	128	1227786094
omega	86	1227796100
omega	109	1227807270
omega	87	1227838024
omega	138	1227909725
omega	30	1227974839
omega	9	1228267922
omega	158	1228278940
omega	151	1228287826
omega	16	1228299333
omega	21	1228312073
omega	125	1228326055
omega	133	1228328047
omega	130	1228331985
omega	110	1228337907
omega	124	1228491085
omega	88	1228621632
omega	119	1228696373
omega	44	1228731509
omega	22	1228925530
omega	69	1228961018
omega	135	1228964969
omega	99	1228966773
omega	102	1228970474
omega	13	1229135955
omega	47	1229533651
omega	139	1229724591
omega	66	1229740222
omega	90	1229748586
omega	129	1229775912
omega	76	1230078260
omega	82	1230090149
omega	80	1230091917
omega	24	1230230696
omega	23	1230230704
omega	127	1230230718
omega	4	1230231008
omega	20	1230234964
omega	48	1230234968
omega	77	1230242739
omega	55	1230365973
omega	7	1230374745
omega	122	1230688107
omega	73	1231018004
omega	75	1231021426
omega	51	1231037935
omega	35	1231064706
omega	11	1231176680
omega	106	1231274917
omega	72	1231637843
omega	25	1231765634
omega	68	1231778308
omega	145	1231834928
omega	19	1231934927
omega	42	1232145114
omega	112	1232205028
omega	62	1232298539
omega	162	1232324820
omega	43	1232336501
omega	33	1232394006
omega	78	1232978424
omega	116	1233837276
omega	150	1233846010
omega	111	1234119768
omega	27	1234473736
omega	113	1234668953
omega	53	1235116934
omega	6	1235342520
omega	146	1235786440
omega	49	1235896800
omega	65	1235987260
omega	79	1236026400
	omega	0
omega	138	1226809523
omega	121	1226822806
omega	112	1226824575
omega	114	1226824639
omega	27	1226825512
omega	158	1226825541
omega	168	1226826474
omega	111	1226827155
omega	137	1226828947
omega	131	1226830896
omega	156	1226831679
omega	129	1226831887
omega	70	1226833522
omega	46	1226833578
omega	134	1226840371
omega	88	1226847973
omega	128	1226849775
omega	38	1226854803
omega	86	1226855113
omega	71	1226858422
omega	84	1226863895
omega	48	1226864167
omega	150	1226866111
omega	76	1226873223
omega	85	1226877006
omega	159	1226884751
omega	50	1226888643
omega	152	1226890362
omega	11	1226895795
omega	12	1226897158
omega	13	1226900808
omega	132	1226904423
omega	44	1226907402
omega	99	1226910150
omega	23	1226918784
omega	36	1226919138
omega	126	1226920066
omega	37	1226920709
omega	97	1226920756
omega	73	1226924229
omega	101	1226939029
omega	58	1226939089
omega	47	1226951192
omega	107	1226979517
omega	148	1227067247
omega	144	1227075185
omega	146	1227134307
omega	53	1227137040
omega	117	1227316824
omega	8	1227317858
omega	5	1227322782
omega	54	1227323280
omega	90	1227328052
omega	20	1227334689
omega	6	1227356397
omega	124	1227359751
omega	26	1227366907
omega	104	1227391074
omega	105	1227393366
omega	164	1227396438
omega	154	1227398102
omega	14	1227404989
omega	24	1227405435
omega	15	1227405894
omega	136	1227408278
omega	115	1227428795
omega	130	1227429861
omega	35	1227432132
omega	32	1227450105
omega	80	1227467702
omega	82	1227471334
omega	65	1227479202
omega	155	1227479478
omega	7	1227523565
omega	81	1227545146
omega	109	1227550288
omega	87	1227562721
omega	31	1227568313
omega	29	1227570943
omega	62	1227594531
omega	30	1227632284
omega	141	1227638952
omega	18	1227648938
omega	125	1227652966
omega	39	1227680438
omega	64	1227696679
omega	51	1227703907
omega	74	1227705589
omega	49	1227712185
omega	79	1227712934
omega	72	1227735553
omega	77	1227806105
omega	139	1227832719
omega	10	1227833735
omega	60	1227854973
omega	55	1227855387
omega	133	1227872689
omega	100	1227940792
omega	56	1227980530
omega	57	1227980811
omega	162	1227987913
omega	110	1228001409
omega	98	1228089219
omega	102	1228109012
omega	19	1228111409
omega	28	1228116365
omega	127	1228134357
omega	4	1228134777
omega	78	1228158270
omega	43	1228178007
omega	166	1228178032
omega	41	1228178033
omega	40	1228178146
omega	9	1228179775
omega	106	1228189114
omega	147	1228196164
omega	16	1228205370
omega	119	1228338219
omega	21	1228487206
omega	145	1228551235
omega	151	1228821928
omega	33	1229426903
omega	45	1229713990
omega	22	1231428016
omega	116	1231626059
omega	135	1231629912
omega	66	1231630091
omega	83	1231641937
omega	68	1232598462
omega	42	1233128516
	omega	0
omega	26	1223614658
omega	65	1223614697
omega	13	1223614892
omega	115	1223618149
omega	28	1223618369
omega	76	1223620452
omega	137	1223623372
omega	152	1223623927
omega	16	1223629145
omega	124	1223631210
omega	44	1223641984
omega	77	1223644610
omega	118	1223648586
omega	104	1223654161
omega	139	1223654481
omega	125	1223656034
omega	42	1223658207
omega	138	1223660760
omega	82	1223664370
omega	73	1223665062
omega	57	1223665063
omega	81	1223666046
omega	55	1223668731
omega	87	1223668898
omega	80	1223670386
omega	10	1223670440
omega	146	1223674744
omega	50	1223674844
omega	164	1223674874
omega	143	1223676403
omega	134	1223678325
omega	31	1223680158
omega	29	1223680277
omega	21	1223680431
omega	114	1223683971
omega	53	1223686407
omega	102	1223687204
omega	97	1223689226
omega	107	1223692618
omega	8	1223693581
omega	43	1223694522
omega	11	1223694562
omega	12	1223696290
omega	88	1223697228
omega	166	1223699127
omega	159	1223700746
omega	60	1223710886
omega	41	1223710921
omega	40	1223711014
omega	9	1223720858
omega	62	1223721704
omega	46	1223725052
omega	74	1223727357
omega	126	1223730704
omega	154	1223733357
omega	36	1223741672
omega	147	1223754229
omega	165	1223759995
omega	54	1223770298
omega	83	1223779168
omega	151	1223793556
omega	127	1223810023
omega	117	1223813904
omega	112	1223817720
omega	120	1223829972
omega	133	1223834575
omega	22	1223849516
omega	67	1223853272
omega	30	1223854575
omega	110	1223873194
omega	35	1223885596
omega	101	1223975691
omega	100	1223976005
omega	58	1223976488
omega	109	1224071350
omega	132	1224116829
omega	20	1224134469
omega	129	1224358921
omega	18	1224392971
omega	72	1224577748
omega	155	1224581175
omega	145	1224584364
omega	69	1224690889
omega	148	1224700370
omega	128	1224841304
omega	49	1224943848
omega	113	1225070892
omega	106	1225336227
omega	168	1225339808
omega	7	1225577304
omega	99	1226057179
omega	6	1226066704
omega	136	1226072349
omega	86	1226072361
omega	158	1226072371
omega	105	1226073372
omega	71	1226079456
omega	24	1226081223
omega	19	1226082942
omega	5	1226086017
omega	135	1226089821
omega	23	1226090406
omega	27	1226097394
omega	70	1226099291
omega	38	1226105610
omega	130	1226106011
omega	111	1226106256
omega	121	1226106485
omega	48	1226119109
omega	37	1227087022
omega	33	1227988196
omega	90	1228207744
omega	131	1233136491
omega	122	1233148110
omega	4	1233860127
omega	47	1234964759
	omega	0
omega	148	1222623974
omega	15	1222726228
omega	54	1223784718
omega	41	1224202772
omega	40	1224202775
omega	49	1224943912
omega	63	1226184789
omega	156	1226275246
omega	79	1226849789
omega	32	1226851593
omega	46	1226860675
omega	154	1226913946
omega	12	1226928263
omega	43	1228287836
omega	120	1228439012
omega	70	1228447304
omega	128	1229340426
omega	3	1229579931
omega	1	1229580035
omega	2	1229580082
omega	108	1229580571
omega	73	1229630660
omega	112	1229700525
omega	97	1230353091
omega	67	1230979780
omega	162	1231088250
omega	130	1231444301
omega	143	1231453249
omega	64	1231455836
omega	68	1232536529
omega	168	1232652025
omega	145	1233970165
omega	56	1234203583
omega	137	1234253599
omega	59	1234465883
omega	167	1234642117
omega	110	1234961365
omega	89	1235079257
omega	150	1235305794
omega	107	1235620364
omega	19	1235631672
omega	37	1235646284
omega	158	1235666897
omega	152	1235672860
omega	11	1235673774
omega	14	1235674519
omega	39	1235674746
omega	102	1235676116
omega	62	1235678089
omega	51	1235681519
omega	106	1235687468
omega	9	1235692205
omega	105	1235699156
omega	30	1235708430
omega	26	1235709485
omega	86	1235710790
omega	18	1235711289
omega	136	1235711488
omega	60	1235712044
omega	82	1235713229
omega	149	1235715139
omega	52	1235735479
omega	33	1235735624
omega	124	1235735728
omega	100	1235735821
omega	58	1235739280
omega	81	1235739400
omega	101	1235739517
omega	6	1235743404
omega	151	1235747411
omega	76	1235747643
omega	138	1235752274
omega	113	1235755442
omega	159	1235757125
omega	44	1235757928
omega	36	1235759575
omega	131	1235759590
omega	5	1235759635
omega	155	1235759740
omega	133	1235762060
omega	99	1235764389
omega	127	1235767175
omega	90	1235767895
omega	84	1235768426
omega	21	1235770545
omega	83	1235770804
omega	147	1235772239
omega	72	1235772805
omega	161	1235772926
omega	50	1235773290
omega	4	1235776970
omega	121	1235779208
omega	25	1235780115
omega	139	1235788291
omega	116	1235805061
omega	65	1235843323
omega	71	1235843323
omega	27	1235843631
omega	129	1235846324
omega	115	1235847783
omega	135	1235847918
omega	38	1235848307
omega	16	1235848317
omega	78	1235849287
omega	77	1235850104
omega	141	1235851816
omega	85	1235851836
omega	20	1235852739
omega	109	1235853708
omega	111	1235855845
omega	69	1235857435
omega	144	1235857738
omega	66	1235859120
omega	28	1235859331
omega	88	1235859396
omega	125	1235859469
omega	45	1235860437
omega	24	1235863091
omega	114	1235863295
omega	23	1235863395
omega	35	1235866608
omega	48	1235866706
omega	7	1235869995
omega	53	1235877397
omega	80	1235882998
omega	119	1235889160
omega	146	1235889582
omega	42	1235897097
omega	47	1235916162
omega	87	1235923604
omega	55	1235947457
omega	13	1235955240
omega	22	1235955709
omega	57	1235961088
omega	17	1235994983
omega	140	1236022838
	omega	0
omega	58	1221269758
omega	12	1222027259
omega	126	1222086930
omega	162	1224353341
omega	105	1224357269
omega	148	1224376463
omega	41	1224376710
omega	40	1224377122
omega	24	1224377286
omega	23	1224378554
omega	20	1224379280
omega	69	1224380227
omega	22	1224381075
omega	70	1224389939
omega	84	1224400708
omega	121	1224420037
omega	80	1224443277
omega	82	1224449421
omega	73	1224464419
omega	63	1224616235
omega	120	1224685916
omega	146	1224961292
omega	124	1227220745
omega	98	1227247572
omega	9	1227383136
omega	109	1227444548
omega	77	1227558065
omega	131	1227982202
omega	106	1228348062
omega	145	1229388896
omega	6	1229779438
omega	18	1230800373
omega	88	1231092641
omega	83	1233213398
omega	108	1233349474
omega	3	1233349636
omega	1	1233352547
omega	2	1233352600
omega	42	1233891984
omega	150	1234091079
omega	11	1234224762
omega	119	1234498136
omega	10	1235395351
omega	16	1235453292
omega	13	1235759559
	omega	0
omega	132	1225854233
omega	60	1225865735
omega	139	1225869702
omega	30	1225870390
omega	44	1225871358
omega	104	1225879213
omega	118	1225881116
omega	165	1225887667
omega	146	1225888269
omega	46	1225896772
omega	9	1225901156
omega	55	1225903843
omega	117	1225913387
omega	43	1225916316
omega	28	1225925297
omega	135	1225926105
omega	136	1225926931
omega	159	1225926990
omega	126	1225927290
omega	86	1225928876
omega	71	1225931853
omega	129	1225933710
omega	78	1225933773
omega	90	1225934433
omega	48	1225936129
omega	158	1225941644
omega	70	1225946336
omega	154	1225946362
omega	156	1225957456
omega	8	1225960745
omega	83	1225961715
omega	131	1225962939
omega	89	1225965370
omega	38	1225969685
omega	73	1225974434
omega	22	1225978693
omega	6	1225981203
omega	36	1225986039
omega	20	1225990538
omega	87	1225991044
omega	130	1225991564
omega	110	1225993237
omega	76	1226000942
omega	133	1226002885
omega	23	1226004069
omega	120	1226004235
omega	81	1226005141
omega	123	1226009893
omega	62	1226012693
omega	82	1226018816
omega	121	1226019115
omega	51	1226064393
omega	57	1226067396
omega	142	1226097319
omega	63	1226106166
omega	56	1226113757
omega	107	1226115476
omega	53	1226120325
omega	72	1226128544
omega	99	1226131464
omega	127	1226147417
omega	67	1226147591
omega	97	1226171530
omega	47	1226226804
omega	21	1226231986
omega	5	1226235540
omega	134	1226241692
omega	65	1226253824
omega	26	1226254038
omega	4	1226254262
omega	111	1226266318
omega	77	1226295140
omega	24	1226295271
omega	164	1226296754
omega	109	1226296781
omega	33	1226311395
omega	152	1226312979
omega	115	1226312981
omega	31	1226363798
omega	29	1226368574
omega	106	1226379558
omega	155	1226397867
omega	15	1226414335
omega	16	1226435610
omega	74	1226495739
omega	147	1226500695
omega	137	1226518587
omega	37	1226567886
omega	49	1227108976
omega	79	1227158268
omega	114	1227233525
omega	88	1227448677
omega	13	1227583008
omega	27	1227584645
omega	41	1227586310
omega	40	1227586476
omega	166	1227606793
omega	143	1227657190
omega	14	1227657993
omega	125	1227800687
omega	18	1227806104
omega	148	1227811822
omega	39	1228165368
omega	151	1228232087
omega	12	1228452271
omega	150	1228512434
omega	35	1228527226
omega	105	1229021546
omega	42	1229135368
omega	145	1229145562
omega	80	1229148165
omega	10	1229224404
omega	100	1229271481
omega	58	1229271684
omega	101	1229272788
omega	168	1229545551
omega	19	1229976869
omega	119	1230171442
omega	54	1230314291
omega	7	1230939654
omega	124	1230959363
omega	66	1231585824
omega	11	1232844620
omega	102	1235114204
	omega	0
omega	162	1226262578
omega	114	1227843474
omega	41	1227860598
omega	40	1227860747
omega	118	1235168785
omega	100	1235169773
omega	23	1235170127
omega	116	1235170299
omega	105	1235170525
omega	139	1235170867
omega	152	1235171502
omega	51	1235172047
omega	149	1235172064
omega	50	1235172678
omega	96	1235174587
omega	44	1235175159
omega	95	1235176142
omega	93	1235176522
omega	91	1235176646
omega	123	1235177003
omega	164	1235177225
omega	97	1235177974
omega	67	1235178152
omega	24	1235178258
omega	94	1235178277
omega	55	1235179765
omega	19	1235180526
omega	71	1235181040
omega	9	1235181141
omega	98	1235181613
omega	88	1235182621
omega	134	1235182916
omega	120	1235182984
omega	109	1235183260
omega	56	1235183422
omega	57	1235183790
omega	35	1235184148
omega	27	1235185015
omega	121	1235186300
omega	148	1235187062
omega	107	1235187294
omega	154	1235188339
omega	102	1235189492
omega	30	1235189992
omega	144	1235190208
omega	26	1235193836
omega	12	1235195571
omega	166	1235196643
omega	77	1235197264
omega	62	1235198520
omega	8	1235199158
omega	4	1235201689
omega	145	1235202429
omega	110	1235203095
omega	58	1235204196
omega	140	1235206276
omega	34	1235206517
omega	60	1235206656
omega	136	1235207190
omega	25	1235207492
omega	7	1235208167
omega	66	1235208199
omega	156	1235209398
omega	81	1235210837
omega	82	1235211298
omega	84	1235211298
omega	129	1235211516
omega	132	1235212139
omega	31	1235212422
omega	89	1235212895
omega	29	1235213919
omega	33	1235214479
omega	38	1235214657
omega	158	1235215402
omega	83	1235215561
omega	159	1235215893
omega	36	1235216104
omega	86	1235216157
omega	106	1235216544
omega	104	1235218100
omega	85	1235218805
omega	128	1235219144
omega	64	1235219851
omega	111	1235221089
omega	127	1235221849
omega	90	1235222084
omega	73	1235223452
omega	92	1235224605
omega	47	1235226407
omega	101	1235226716
omega	131	1235227066
omega	151	1235227897
omega	63	1235230500
omega	112	1235231264
omega	87	1235232103
omega	49	1235232577
omega	138	1235232997
omega	15	1235234004
omega	52	1235235687
omega	150	1235235867
omega	133	1235237276
omega	165	1235237630
omega	10	1235238216
omega	48	1235240002
omega	80	1235241597
omega	115	1235241989
omega	117	1235241995
omega	39	1235242268
omega	161	1235242973
omega	122	1235243161
omega	13	1235243793
omega	14	1235245696
omega	155	1235245768
omega	72	1235249234
omega	42	1235249496
omega	54	1235253318
omega	43	1235258943
omega	16	1235283985
omega	147	1235293419
omega	18	1235296680
omega	124	1235302109
omega	78	1235306666
omega	21	1235311436
omega	32	1235316767
omega	137	1235335656
omega	99	1235342811
omega	53	1235345147
omega	125	1235350395
omega	20	1235371736
omega	22	1235379171
omega	70	1235388631
omega	76	1235402227
omega	146	1235437961
omega	119	1235447461
omega	126	1235460904
omega	79	1235482004
omega	6	1235506487
omega	65	1235556161
omega	74	1235569757
omega	11	1235663467
omega	45	1235735771
omega	28	1235824952
omega	168	1236070611
	omega	0
omega	118	1223103490
omega	70	1223124162
omega	60	1223216404
omega	74	1223313773
omega	12	1223422818
omega	4	1224229462
omega	53	1224234386
omega	102	1224255574
omega	128	1224841304
omega	137	1225694906
omega	78	1225695127
omega	141	1225696137
omega	16	1225696452
omega	146	1225696611
omega	115	1225698120
omega	5	1225698151
omega	129	1225699877
